"yz5676    ",2017-8-7 21:28,海棠台风这次雨水，对大连庄河雨情。 |大连·椒金... ​,台风海棠
"闷帘倒板    ",2017-8-7 21:10,1890048393 潍坊身边事【潍坊一老人雨中捡车牌  撑伞苦等车主1小时】近日，受今年第10号台风“海棠”影响，潍坊一老大爷，捡到车牌后，在原地苦苦等待车主一小时，好人还是有很多的。老大爷好样的！！ 秒拍视频 ​,台风海棠
"玄武城管梅园执法中队    ",2017-8-7 21:01,一份信任，一份用心，一份南京通往北京的快件.....受双台风“纳沙”、“海棠”的影响，南京城也迎来了夏季高温的首场降雨。虽然下着滂沱大雨，可南京总统府门外依旧人头攒动，摩肩接踵，丝毫没有影响游客们游玩的心，与此同时，梅园城管中队的执法队员及协管员们仍坚守一线服务游客。傍晚时分，总统府已经闭馆，游客们逐渐离去，此时，两位神色焦急行色匆匆的小伙引起了执法队员们的注意，莫非他们有什么问题或者遇到了什么困难？执法协管员葛秀梅当即上前进行了询问，据了解，这两位小伙来自北京，原本愉快的行程却在最后一天遗失了旅游纪念品、照片以及部分证件，这可愁坏了他们。距离机票时间逐渐逼近，眼见寻回无望，他们急得喃喃自语，不断地来回走动。幸好两位小伙的主要证件还在，城管协管员葛秀梅随即建议两位小伙先行回去，寻找东西的事交给她就行了，让两位小伙子放心，找到后立马邮寄回给他们。两位小伙十分听后如释重负，紧握葛秀梅的双手，连声谢谢，谢谢。通过梅园城管执法队员们的努力摸排寻找，终于在一处报刊亭内找到了两位小伙遗失的物品，原来两位小伙在购买饮料的时将物品遗漏在了报刊亭里。一早，梅园城管协管员葛秀梅便将两位小伙的物品邮寄给了他们。梅园城管始终秉承服务为主、执法为基、人性为主的工作理念，今后将继续服务群众，塑造良好城市窗口形象。,台风海棠
"00wcd    ",2017-8-7 19:56,台风“海棠”风四高清卫星云图  台风“海棠”风四高清卫星云图 |台风“海棠”... ​,台风海棠
"中国海洋报    ",2017-8-7 17:06,【福建连江“五级联动”抗台风】近日，台风“纳沙”“海棠”相继登陆福建省福清市，在登陆地以北约100公里的连江出现暴雨到大暴雨，日降水量超过历史7月日雨量极值，沿海普遍出现10~12级大风。作为全国首批“海洋减灾综合示范区”之一，福建连江上下一心、全力以赴防抗双台风，积极发挥海洋减灾综合示范作用，有效地减轻了海洋灾害造成的影响。据悉，在台风“纳沙”进入48小时警戒线后，连江海洋减灾综合示范区立即启动“省、市、县、镇、村五级联动机制”，省、市、县相关部门负责人分别带队深入示范区镇、村，联合防范、抗击台风。（孙安然）,台风海棠
"国网威海供电公司    ",2017-8-7 16:58,【台风“海棠”过境 公司全力应对】8月4日凌晨起，台风“海棠”过境，暴雨伴随雷暴，受其影响，威海两市两区73条线路故障，其中临港区苘南线、文登区虎山线、侯西线，被雷击断。公司调拨物资，抢修人员全员到位进行抢修。晚六点，威海境内8月4日受损线路全部恢复供电。 ​,台风海棠
"鸭绿江上的艄公    ",2017-8-7 16:51,发表了博文《失败的徒步走》台风“纳沙”和“海棠”进攻了福建台湾等地的同时，北方的一些城市也受到了极大的破坏。丹东这个永远都安全的北方小地方也受到了不同程度的影响。这个时候是个通讯及其发达的时候，好事坏|失败的徒步... ​,台风海棠
"潍坊经信    ",2017-8-7 16:49,【市无线电管理办公室冒雨查处非法调频广播两起】8月1日，潍坊市无线电管理办公室监测技术人员在日常监测数据分析中发现存在93.5MH、98.7MHz两个广播频率，都仅在夜间播出，立刻安排监测技术人员开展查处行动。　　1日夜间，93.5MHz于6点多开始播出，监测技术人员利用监测站测向后使用移动监测车逼近查找，在排除城区可能后驱车向西北方向查找，最终定位于寿光市一高层住户内。　　2日对98.7MHz频率信号进行分析，基本确认位于安丘市，晚7点98.7MHz开始播放药品广告，技术人员利用移动监测车和便携设备进行逼近式查找，锁定位置处高层较多，且当日潍坊地区因受海棠台风影响有大雨，增大了查找难度，经过监测技术人员的不懈努力，最终将黑广播位置锁定于一高层住户。　　以上案件线索均交公安机关进行进一步处理。,台风海棠
"潍坊传媒网    ",2017-8-7 16:40,潍坊身边事 【诸城暴雨致居民家中被淹 消防紧急排险】 受今年第10号台风“海棠”影响，诸城从8月2日下午6点开始大范围的强降雨。8月3日早上6时46分，消防接到报警：舜王街道程戈庄二村，家中被淹，消防立即出动赶赴现场处置。到达现场后，经过消防官兵40多分钟的紧张奋战，受灾房屋中积水被全部排出。小编提醒：目前进入雨季夏季降水集中时期，请广大市民积极做好防洪排涝措施，房屋地处低洼地带的应提前将人员和贵重财物进行转移，做好预防措施，防止造成不必要的损失。,台风海棠
"栖霞发布    ",2017-8-7 16:26,近日，受台风“海棠”影响，栖霞市自西向东出现强降雨过程，突如其来的降雨导致一些乡镇不同程度的受到了洪涝灾害。险情发生后，栖霞全市上下立即动员起来，全力营救群众、畅通公路、恢复生产，一场特殊的“战役”在这里打响。 ​,台风海棠
"青岛交通广播FM897    ",2017-8-7 16:11,青岛新闻【雨后崂山游客井喷 周末两天接待量近10万人次】近日来，台风“海棠”一过，崂山景区游人如织，看山玩水的游客不断增多，出现了游客“井喷”现象。据统计，8月第一个周末，崂山风景区接待游客近10万人次，同比增长27.5。不少外地游客打趣说，本来想在崂山拍张 “独照”留念，但人实在太多，拍来拍去都是“集体照”。,台风海棠
"金鹿航空救援    ",2017-8-7 15:33,发表了博文《紧急救援受伤群众医疗包机救援》据东南网消息，近日，受台风“海棠”外围和西南风急流的影响，漳浦全县普降暴雨，部份乡镇出现了大暴雨。为了保障人民群众的财产生命安全，绥安镇、大南坂镇等乡镇第一|紧急救援受... ​,台风海棠
"大众网青岛    ",2017-8-7 15:27,【“海棠”引爆崂山游 启动临时停车场500个车位】近日来，台风“海棠”自南而上袭击青岛，给大家上演了一场波涛翻滚，风云变化的大片。“海棠”一过，崂山出现了游客“井喷”现象。据统计，崂山游客服务中心周末两天接待游客总量超过本周平日5天接待量的总和，其中各种旅游车辆约2.5万台次，崂山旅游客服中心启用地下停车场停车位700余个及两个临时停车场500余个，缓解了停车场的停车压力。 |“海棠”引爆...,台风海棠
"奉节同城会    ",2017-8-7 15:18,这里是奉节 今日立秋 凉气始肃7日，立秋，传统意义上的秋天从此开始了。“立秋之日凉风至”，天高气爽，月明风清。立秋是季节性的节气。我国部分地区虽有“秋老虎”余威，但立秋之日起，晴热高温逐渐缓和，因此“立秋”是一年中气温由升转降的转折期，农谚有云：“早上立了秋，晚上凉飕飕。”尤其是今年7月，高温日数和全国平均日最高气温，双双创下1961年以来历史同期最高，这让今年的立秋似乎比往年更让人期盼。但由于我国幅员辽阔，并不是在立秋这一天同时进入秋季。按照气象标准，连续5天的平均温度在22 以下才算是秋天，据此，秋天到来最早的黑龙江和新疆北部要到8月中旬入秋；一般年份里，北京9月初开始秋风送爽；而当秋的脚步到达“天涯海角”的海南三亚时已快到新年元旦了。立秋节气过后仍需防汛。7月30日至31日第9号台风“纳沙”和10号台风“海棠”接连登陆福建福清，合并后一路北上影响我国东部18个省（区、市），影响范围之大历史罕见，多地日雨量破历史极值。由于7月我国大部地区降水量偏少，这次“双台风”带来的降水有效缓解了前期高温和部分地区旱情。据统计，上述18个省（区、市）共增加水资源1510亿立方米。中央气象台预计，8月可能有1至2个热带气旋登陆或明显影响我国，有利于增加农业蓄水，但其带来的强风暴雨将对沿海地区农业和渔业生产造成一定不利影响。专家提醒，8月是热带气旋最活跃时期，且越是晚来的台风越强，东部和南部沿海地区需做好防台工作。古人把立秋当作夏秋之交的重要时刻，一直很重视这个节气，因此立秋节气，也称七月节。在周代，立秋日天子亲率三公六卿诸侯大夫迎秋，并举行祭祀仪式。到了唐代，每逢立秋日，也祭祀五帝。在民间一直有尝瓜果、贴秋膘、奠祖先的风俗。“一场秋雨一场凉，十场秋雨就结霜”，随着太阳直射光线逐渐向南移动，照射在北半球的光和热一天天减少，冷空气逐渐增强南下。当来自西伯利亚的冷空气南下进入我国，和南方正在逐渐衰退的暖湿空气相遇后，便形成了降雨，一次次冷空气南下和一次次降雨过后，温度湿度就很低了。据新华社,台风海棠
"旅游捡宝    ",2017-8-7 15:00,蜈支洲岛享有“中国第一潜水基地”美誉。海底世界五彩斑斓，有中国保护最完好的生态珊瑚礁。蜈支洲岛地处三亚海棠湾，避开了台风走廊，所以不同于一般的北部小岛，小岛是天然的热带植物王国，树木苍翠青葱，能看到恐龙年代的龙血树。旅游 ​,台风海棠
"济宁身边事    ",2017-8-7 14:50,济宁身边事 【济宁立秋不入秋 “秋老虎”凶猛闷热持续】自进入8月以来，济宁就在高温闷热与降水湿热的天气里反复切换，终于在今天迎来了二十四节气中的立秋，虽然立秋寓意着天气由热转凉，但目前还处在三伏天，秋老虎威力依旧不可小觑。　　上周济宁市以多云天气为主，8月1日至3日，受台风“海棠”减弱后的低压环流影响，全市出现降雨天气，气温也随之有所下降。而在此之后，气温又开始一路飙升，周末两天高温“蹂躏”。　　济宁市气象台曾于08月07日00时07分发布雷电黄色预警信号，6日20时至今晨6时，全市平均降水量7.6毫米。此次降雨分布不均，最大降雨点出现在梁山韩垓站54.3毫米，济宁城区平均4.2毫米，全市今年累计降水量539.8毫米，历年同期442.2毫米。虽经过降水洗礼，今天的最低温度也在26℃，高温达到33摄氏度。　　据济宁市气象台的工作人员介绍，预计本周济宁市以多云天气为主，南北风交替较为频繁，7～8日和10日有两次雷阵雨天气过程。市民们还需多注意天气变化，选择合适的交通出行方式。　　具体预报如下：　　7日（周一）， 多云，局部有阵雨，最低气温26℃，最高气温33℃；　　8日（周二）， 阴转多云，微山、金乡、鱼台阵雨转多云，北风转南风2到3级，最低气温26℃，最高气温31℃；　　9日（周三），多云，南风2到3级，最低气温25℃，最高气温32℃；  　　10日（周四），多云转阴有雷阵雨，南风2到3级，雷雨时阵风6到7级，最低气温24℃，最高气温32℃；　　11日（周五），阴转多云，东南风2到3级，最低气温25℃，最高气温33℃；　　12日（周六），多云，南风2到3级，最低气温26℃，最高气温32℃；　　13日（周日），多云转阴，南风转北风3级，最低气温24℃，最高气温31℃。,台风海棠
"千山晚报    ",2017-8-7 13:41,洪水无情 钢都有爱【暴雨之前 预案启动及时转移雨前准备充分，及时启动防汛应急预案、转移人员、清空水库，洪灾发生后，我市有效控制住灾情，将洪灾损失降到最低】4日，我市岫岩地区遭遇了历史罕见的强降雨天气过程，市防汛抗旱指挥部及时启动防汛应急预案，提前关闭景区、转移险区险户，清空水库库存水位，有效控制了灾情，将洪灾损失降到最低。昨日，回忆起暴雨来临前的几个日夜，市防汛抗旱指挥部的工作人员表示，再累也值。　　■首席记者 王义1日 下发做好迎战强降雨通知　　“根据气象部门预测，受台风‘海棠’残留云系及北方冷空气共同影响，8月2日至5日，我市可能出现一次强降雨天气过程。”面对严峻的防汛形势，8月1日晚，我市紧急召开电视电话会议，安排部署防御强降雨工作，并下发《关于做好迎战强降雨工作的通知》，要求各县（市）区做好防御强降雨的准备，全力以赴确保人民群众生命财产安全。　　 进入主汛期，市防汛抗旱指挥部执行24小时值班制度，全员上岗、每个岗位工作人员都不能掉以轻心，市委市政府紧急召开电视电话会议，安排部署防御强降雨，市防汛抗旱指挥部立即进入临战状态。　　2日 启动全市防汛三级应急响应 8月2日白天，预期的大到暴雨没有出现，但是根据气象监测预报，本次强降雨并没有减弱，而是推迟到达我市。跨度3天的大到暴雨，集中到两天下，降雨强度肯定会增大。为了确保万无一失，8月2日18点30分我市召开防汛会商会议，分析研判当前防汛形势，依照《鞍山市防汛抗旱应急预案》有关规定，决定于8月2日19时，启动全市防汛三级应急响应，要求市防汛抗旱指挥部各成员单位要按照职责分工，做好各自工作，各地区要根据雨情、水情发展情况，适时启动应急响应，做好防汛抢险救灾各项工作。　　3日 临战状态提前转移险区险户　　“宁可信其有，不可信其无；宁被百姓骂，不看百姓哭。”3日上午，我市全境出现降雨过程，但是雨量并没有之前预测的大。8月3日上午10点，市委市政府再次召开全市防汛工作部署安排会议，果断决定适时对全市居住在山洪、泥石流易发区等危险地区地段的7459户、21114人进行转移。要求全市各级防汛部门进入临战状态，各级包保领导、抢险救援队伍和物资准备到位。武警和民兵预备役，立即集结整装待发，保证随时出发，并保证在最短的时间内到达最危险的地段。公安部门需要配合相关部门，做好城区交通和各种危险地段的安全警戒任务。关闭所有景区和农家乐，景区所有人员全部撤离，高空作业人员一律停工。同时，安排专人在泥石流易发区，城镇和乡村的桥梁、低洼地带值守，全力保障鞍山人民的生命财产安全。 4日 灾情发生抢险救援迅速展开4日早上6点左右，龙潭镇鹿圈子村通往外部的七座桥全被洪水冲断了、通讯没有信号，鹿圈子村成为与外界失去了联系的“孤岛”。但让鹿圈子村支部书记胡英全没有想到的是，4日17点以后，公安、消防以及民间救援组织就先后走进村子。胡英全说，1982年和2012年鹿圈子村也都发生过大洪水，那时一断绝联系就至少好几天，这一次这么快能有外边的人走进村里，真是想不到。经过反复排查，这次暴雨洪灾虽造成鹿圈子村3处房屋损毁，但没有造成一名村民死伤。胡英全说，这主要是提前进行了转移，提前做了准备。,台风海棠
"日照城事儿    ",2017-8-7 13:25,日照生活【入汛以来日照平均降水量 394.8 毫米】　8月3日，日照市水文局工作人员在进行防汛监测。受今年第10号台风“海棠”减弱的低压环流影响，7月31日至8月4日，日照出现连续强降水天气，全市平均降雨105.8毫米。市水文局水情中心预测本次降雨过程全市13座大中型水库总来水量为11316万立方米。该局派出三支应急巡测队伍，48小时内施测流量16次，水情中心接收并发送各类雨水情信息4.6万条，短信1800余条，发布预报6次。入汛以来（6月1日至8月4日），全市平均降水量394.8毫米，折合水量21.16亿立方米。（via日照新闻网）,台风海棠
"郭明义爱心团队丶海城高明涛    ",2017-8-7 12:32,"手牵手献爱心   情系岫岩灾区——记海城雷锋车队与海城普利物业管理有限公司灾区慰问      8月3日至4日,辽宁省鞍山市岫岩满族自治县受台风海棠影响，普降大到暴雨，一场强降雨过后，海城的东部山区岫岩县很多乡镇村庄出现不同程度的灾情，有的房屋被损毁房屋被淹，个别乡村路段洪水过后公路被毁，受灾面积大非常严重。       郭明义爱心团队海城雷锋车队得知岫岩灾区的情况后，于8月6日，由车队队长黄晓东、付长兰立即组织车队的全体队员前往灾区慰问群众，下午2点雷锋车队组织慰问小组与海城普利物业管理有限公司一行23人，出动车辆7台，行程100公里共赴灾区前去慰问，为灾区群众捐赠矿泉水100箱、方面100箱、牛奶50箱生活物资慰问西大营子村。       雷锋车队到了岫岩发改局，赵副局长接待我们，副队长付长兰首先与灾区的救助站取得了联系，经救助站的领导介绍得知岫岩西大营子村灾情特别严重，食品和淡水都非常短缺，雷锋车队立即决定前往西大营子村下家堡看望那里受灾的群众，接待我们的是西大营子村书记王大维，他给我们讲述了村里的受灾情况，并派村干部专人负责给灾区的村民发放生活物资，雷锋车队与普利物业管理有限公司还亲自走访了几户受灾家庭，我们来到受灾户孙寿安的家里，映入眼前的场景是一座三间瓦房院中满是淤泥举步维艰，进到房中就能闻到特别潮湿的气味，后墙和西山墙已经倒塌，被褥衣物被水已然泡过，满屋的杂物都堆在炕上让人不堪入目、惨不忍睹，我们给孙寿安夫妻送去生活物品，感动的夫妻俩热泪盈眶连声称谢。接着我们又走访了受灾户抗美援朝一位90多岁的一位老兵和村民张恩义等家庭，他们的受灾情况还能轻一些也都被洪水泡过，张恩义和我们说:家有一位瘫痪在床的老母亲，在洪水到来时屋中进水大墙倒塌是村民帮助他家转移出去的才免遭一劫，今天看到我们车队又带来慰问物资，他更加万分感谢帮助过他家的好心人，祝福所有的爱心人士好人一生平安！      在不知不觉中天色已经暗了下来，雷锋车队的队员与普利物业管理有限公司的爱心人士在现场不停的为受灾群众发放生活物资，但是没有将所有物资发放完毕，剩下的只好交给村里的负责人继续发放，临行时村里的所有村民向我们依依不舍的挥手道别。      时间过得真快已到了晚上6.30分左右，雷锋车队的队员们和海城普利物业管理有限公司的爱心人士一天的忙碌，虽然连中午饭都没顾得上吃，看到灾区的场景大家即不觉得饿又不觉得累。海城雷锋车队慰问岫岩钱营西大营子村灾区结束了，岫岩前营西大营子村灾区被洪水冲坏的场景心里还是沉甸甸的，希望我们车队送去的物资能够帮助到他们解决目前的困难，让受灾群众坚定信心，同时也希望有更多的爱心人士帮助灾区人民，从建美好家园。      高明涛报道 |鞍山·岫岩...",台风海棠
"紫蝶心梦    ",2017-8-7 12:21,潍坊身边事【潍坊一老人雨中捡车牌  撑伞苦等车主1小时】近日，受今年第10号台风“海棠”影响，潍坊一老大爷，捡到车牌后，在原地苦苦等待车主一小时，好人还是有很多的。老大爷好样的！！ 秒拍视频 ​ 1890048393 ​,台风海棠
"崂山发布    ",2017-8-7 12:03,【最美崂山新雨后 溪鸣山涧画中游】受台风“海棠”外围影响，崂山迎来小到中雨，雨后巨峰再现云海景观。登高驻足远望，山脉起伏连绵，虚幻缥缈的云雾在山谷之间不断涌动，美不胜收。沿着蜿蜒山路前行，溪水流淌在深涧幽谷中，与蝉声和鸣，又是一番山清水秀、生机盎然的清新美景，游客徜徉其中犹如在画中畅游。|最美崂山新...,台风海棠
"铁东公开    ",2017-8-7 11:20,【铁东区安监局开展汛期危化品企业安全生产检查】受“10”号台风海棠影响，近期我市出现大风，大雨极端天气。为切实加强做好汛期安全生产工作，避免和减少因洪水引发各类安全生产事故而造成损失，确保人民生命和财产安全，结合本地区实际情况，铁东区安监局成立突击检查小组，由局长带队果断出击，突出重点，对辖区危化企业进行汛期安全生产检查。      8月3日检查组一行先后对华新宝融涂料有限公司、鞍山市化学试剂玻璃仪器采购供应站危化品储存库等化工企业进行检查，分别听取公司相关负责人近期安全生产情况汇报，检查了重大危险源现场，查阅了安全档案资料，询问有关人员高温、汛期安全落实情况，并当场指出企业存在的问题。针对下一步安全生产工作，检查组要求：     一是要按照安监总局《企业安全生产责任体系五落实五到位规定》要求，进一步健全安全生产责任体系，强化企业安全生产主体责任落实，做到安全责任到位、安全投入到位、安全培训到位、安全管理到位、应急救援到位；    二是要抓好企业从业人员培训教育工作，全面提高从业人员安全素质能力；    三是强化现场管理，杜绝习惯性违章，认真落实整改措施，确保汛期安全生产；    四是要抓好当前和汛期安全生产工作，落实防暑降温措施，防止发生高温中暑等事件，配足备齐防汛物资，确保高温和汛期运行稳定。,台风海棠
"国网鞍山供电公司    ",2017-8-7 11:16,直击岫岩抢险救灾8月2日开始，受台风“海棠”影响，岫岩地区受灾，该地区10千伏线路跳闸17条，因停电67个村，787个台区，41533户居民正常用电受到影响。国网鞍山供电公司第一时间启动应急预案，安排人员到岫岩地区开展供电抢修工作，确保只要路通到哪里电就通到哪里。详情请看长微博《众志成城战洪灾 争分夺秒保供电》,台风海棠
"日照同城会    ",2017-8-7 11:12,日照资讯【入汛以来日照平均降水量 394.8 毫米】　8月3日，日照市水文局工作人员在进行防汛监测。受今年第10号台风“海棠”减弱的低压环流影响，7月31日至8月4日，日照出现连续强降水天气，全市平均降雨105.8毫米。市水文局水情中心预测本次降雨过程全市13座大中型水库总来水量为11316万立方米。该局派出三支应急巡测队伍，48小时内施测流量16次，水情中心接收并发送各类雨水情信息4.6万条，短信1800余条，发布预报6次。入汛以来（6月1日至8月4日），全市平均降水量394.8毫米，折合水量21.16亿立方米。（via日照新闻网）,台风海棠
"铁东公开    ",2017-8-7 11:02,【铁东区发改局多举措切实抓好防汛工作】据气象部门预报，8月2日至4日期间，台风“海棠”将登陆辽西并向东部转移，同时转为亚热带风暴，预计降雨量可达180220毫米，并伴有大风天气。按照区委、区政府相关文件要求，发改局积极行动，采取有效措施，切实抓好防汛工作。        一、强化组织领导。结合我局实际，进一步完善防汛应急预案，并召开全局防汛工作会议，及时做好防汛工作安排，提高全体机关干部防汛意识，一旦出现险情，及时作出应对。        二、开展隐患排查。为确保我辖区9个行政村村民、财产安全，8月2日、8月3日，发改局、农村经济管理服务中心组织人员对新兴街道、旧堡街道、大孤山街道的所有行政村进行了防汛工作检查和指导。重点检查了各街道、行政村防汛物资储备情况和隐患排查情况；实地查看了所有河道及河道两侧、临近山体部位村民住宅情况；指导大孤山街道及时处理龙凤公墓建筑垃圾，旧堡街道加强前峪村内小河道垃圾清运等。同时，要求各街道、东启企业管理服务有限公司深入做好农村、所属企业防洪抗灾能力建设，在汛期重点做好值班值守和隐患排查工作，必要时对重点人员进行转移。        三、严格值班制度。落实责任，汛期期间，严格实行领导干部带班和24小时专人值班制度，及时做好上传下达，确保汛期政令畅通。,台风海棠
"崂山发布    ",2017-8-7 10:43,"【台风海棠一过 崂山景区出现游客井喷现象】近日来,台风“海棠”自南而上滑过岛城,风云变幻间让大家体验到大自然一份别样的壮美。“海棠”一过,到崂山景区看山玩水的游客不断增多,出现了游客“井喷”现象。据统计,八月第一个周末崂山景区接待游客近10万人次,同比增长27.5。|台风... ​",台风海棠
"日照发布    ",2017-8-7 10:28,微观日照【入汛以来全市平均降水量394.8 毫米】入汛以来（6月1日至8月4日），全市平均降水量394.8毫米，折合水量21.16亿立方米。其中，受今年第10号台风“海棠”减弱的低压环流影响，7月31日至8月4日，日照出现连续强降水天气，全市平均降雨105.8毫米。 ​,台风海棠
"烟台开发区发布    ",2017-8-7 10:07,【危难见真情！暴风骤雨之中，涉水前来救援的是他们——人民警察！】       近日，受台风“海棠”影响，我区古现派出所辖区遭遇集中强降雨，古现派出所民警陆续接到110指令称辖区西臧家村、谭家村、郭家村等村庄多名群众家中进水被困，古现派出所接到指令后，所领导带领10余名民警分赴现场展开救援。       灾情就是命令，时间就是生命。民警迅速赶赴西臧家村时发现黄金河支流涨水，水流汹涌，已没过道路边缘，造成道路严重积水，受困群众站在门口，着急地向民警招手示意。民警二话不说，卷起裤腿走入齐腰深的水中，顶着汹涌的洪水来到受困群众跟前，将其救到地势高处。民警在暴雨中将周围群众疏散至安全位置，民警衣裤尽湿也没有停止救援的脚步。时值幼儿园放学期间，仍在幼儿园的孩子回不了家，家长十分着急，民警为了小朋友的安全，立即与幼儿园沟通延长闭园时间，待雨停积水退去后再让家长去接孩子，让家长安心。       另一路民警赶到郭家村，了解到报警人家中地势较低，雨水进入家中水位至少有60厘米深，屋内尚有一名腿脚不利索的老大爷，十分着急。民警淌水进入屋内试图将老人背出屋内，但由于水位较深，操作起来难度极大，民警急中生智，搬来一把椅子，让老大爷坐在椅子上，然后连椅子带人一起抬了出来。看到老人化险为夷，家属紧绷脸上露出笑容，连声道谢。       这只是当日古现派出所数次紧急救援中的一幕，民警涉险救援，为人民群众筑起安全防线，经过暴雨的洗礼，警徽愈加光辉灿烂。,台风海棠
"铁岭市网媒中心    ",2017-8-7 09:48,【我市出现大雨局部暴雨天气 全市上下科学组织积极防御】受10号台风“海棠”外围残余云系影响，8月2日至4日，我市出现区域性暴雨到大暴雨天气过程，全市各级防汛抗旱指挥部科学组织，迅速开展了高效的防御强降雨工作。目前，全市河流水势平稳，河道堤防、水库安全运行。全市完成了1537户、3466人提前转移避险的准备工作，共转移1118户、2385人。网页链接,台风海棠
"强光芒依旧    ",2017-8-7 07:29,"【烟台局地大暴雨河水倒灌 村民爬上屋顶等待救援】原标题：烟台局地大暴雨，河水倒灌，村民爬上屋顶等待救援受台风&ldquo海棠&rdquo减弱后的低压环流影响,烟台市持续出现强降雨过程,部分地区出现大暴雨级别。8月3日&mdash5日,烟台栖霞 （分享自 凤凰网） |烟台局地大... ​",台风海棠
"用户5720037840    ",2017-8-7 03:39,今年第9号台风“纳沙”今晨6时在福建省福清市二次登陆，第10号台风“海棠”也在逼近。受双台风影响，7月30日至8月3日，华南东部、江... 受台风“纳沙”影响 多趟进出广东动车调整 网页链接 ​,台风海棠
"话潍坊    ",2017-8-6 23:29,估摸今夜电闪雷鸣陪你决战到天亮，谁有这么大威力！难道是萧敬腾在潍坊买了房？其实这次的强降雨是因为台风“海棠”！为此潍坊市气象台将暴雨蓝色预警信号升级为暴雨橙色预警信号，请注意防范。 秒拍视频 ​,台风海棠
"明望的白衬衫MW    ",2017-8-6 22:28,妈呀妈呀，台风来了，把我吓醒，这个雷这个闪电，这个雨这个风，我刚睡着，吓得我拔下来了我家的路由器台风海棠 ​,台风海棠
"以撒万花筒    ",2017-8-6 22:00,今年第10号台风“海棠”登陆后减弱为热带低压北上的影响，截止8月4日12时，辽宁鞍山普降大到暴雨，局部特大暴雨，其中岫岩县城受灾严重，部分乡镇、村庄被淹，道路通讯中断。根据鞍山市委宣传部消息，目前岫岩县洪峰水位正在下降，最大隐患的前营子水库水位已下降1.15m，一直失联的茧场沟水库经派专人取得联系后，该水库保持在安全水位之下，所有失联村庄均已取得联系，道路、供电、通讯等设施正在抢修。另据通报，鞍山市已转移受灾群众3.1万人，其中岫岩县1.89万人，截至目前，未接到人员伤亡报告。（北青报记者 黄筱菁）,台风海棠
"唯_艾希埃希    ",2017-8-6 19:10,貌似是台风海棠小姐？干的，哎呀好难得这里基本没有台风的 秒拍视频 ​,台风海棠
"日照统计    ",2017-8-6 18:32,日照身边事【台风“海棠”给日照13座大中型水库增加储水超1.1亿立方米】台风和台风不一样，有的台风会带来强风暴等自然灾害，造成严重的生命和财产损失，而今年第10号台风“海棠”却给干旱的北方部分地区带来了充足的雨水。       虽然“海棠”提前减弱为低压环流，但到达华东、华北和东北地区时降水量没减，目前降雨已基本结束。日照地区的降雨主要出现在7月31日至8月4日，期间，受降水汇流影响，全市各大水库水位明显上涨。据水文部门消息，截至8月4日下午15时，全市平均降水量105.8mm，最大降水点出现在东港区三庄雨量站，为222.5mm。       这次降水过程，全市13座大中型水库总增加储水量超过1.1亿立方米，是2013年以来来水量最多的一次。,台风海棠
"海大泽润四方暑期社会实践团队    ",2017-8-6 16:44,摘要：由于台风“海棠”过境，烟台市刮起了九级大风，伴随强降雨，降雨虽然在一定程度上缓解了旱情（这真是一场及时雨呀），但是给我们的实践活动带来了不小的影响。这不，台风一走，我们便马不停蹄的踏上了暑期社会实践的道路。今天的主要任务是进入村委发放水利局的材料并且进行防旱的宣传工作。实践过程：8.5号上午，我们走访了两个村子，分别是姜家居委会和讥村张居民委员会，我们首先来到了姜家居委会，在村里的宣传栏处张贴了海报，随后我们将我们从水利局得到的材料《关于加快推进农村水利扶贫项目建设确保按时完成脱贫攻坚任务的通知》和，我们自己整理的宣传单50份交给了孙秀梅主任，孙主任对我们的到来表示欢迎，她还讲到，凡事预则立不预则废，对于旱情，提前预防是十分有必要的，否则临时抱佛脚，十之八九会由小旱情变成大旱，到时候坐以待毙，大罗神仙也救不了。（孙主任真是出口成章）孙主任说，她会利用村里开会的时机把宣传材料发放下去。在我们告别了孙主任后，我们来到了讥村，不巧的是，村委会今天没有人在，村委正在忙着换届选举，因此，我们就找到了村里负责宣传工作的林彩芝委员，她说的一番话很是发人深省。她讲到，一直以来，中国农民一直抱着出事儿就去找政府，找村委，但是，很少有人想到如何自救，这种观念必须从根本上杜绝，因此，在社会资源有限的情况下，培养村民的自救意识和自救方法是十分必要的。在聊天的过程中，我们不住地点头，并将宣传材料交给了她。实践心得：左丘明在《春秋》中提到：居安思危，思则有备，有备无患。意思是说处于安全环境时要考虑到可能出现的危险，考虑到危险就会有所准备，事先有了准备就可以避免祸患。旱情亦是如此，虽然台风的到来缓解了旱情，但是，谁又能保证以后的每一次干旱都会有老天爷帮忙，如果我们不去进行预防和控制，那么，我们就会陷入思维的误区。君子求诸己，小人求诸人。在旱情面前，看老天爷的“脸色”终究是无用的，这次有台风缓解旱情，那么下一次呢？台风来不来不以我们的意志为转移。君子求诸己，小人求诸人。打铁还需自身硬，我们只有从根本上发现问题，解决问题，才能事倍功半，。大连海事大学团委 大连海事大学社会实践 带上团子去实践之dmu信院小实,台风海棠
